"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230502-15:12:30-46285)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230502-15:12:30-46285)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230502-15:12:30-46285)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230502-15:12:30-46285)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230502-15:12:30-46285)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230502-15:12:30-46285)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230502-15:12:30-46285)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230502-15:12:30-46285)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230502-15:12:30-46285)",,"Vector of RSSI per node LoRaNetwork.networkServer.app[0] ($0=""avg"", #0 - General-0-20230502-15:12:30-46285)",
13239.60568401438,-71.25350069692299805,19085.17099083123,-68.56296896556500515,27402.57493416135,-69.35327955104997925,12731.89932229841,-67.40505030485400055,22495.74060214465,-76.57387048798000215,19814.93884316733,-65.40322092041100155,15308.48992310233,-62.49437888645999785,20608.12411486962,-74.86298479372598505,21973.27583997881,-69.1168878523139936,11036.02005299998,-65.9198812136770013
15197.02407374999,-78.40128614663998935,20591.49365559757,-78.78589998085098475,27764.14938383048,-75.78503559646600215,13161.82152253314,-79.5475828226799988,22917.77598929854,-70.27642133035800475,20459.91468085538,-68.3070253661969955,16493.17607125329,-62.7896725754889926,21826.43689103324,-65.6955957135299966,22424.61310913041,-62.8953799690790019,11630.4860696984,-65.19629606377600315
15738.49656991757,-74.2208072568629969,22137.29986451057,-67.2100183985429849,28270.01013373298,-83.28316087005399005,13472.71358563712,-67.188517872307983,23123.34580060558,-67.2811585021960068,20665.03165386336,-58.9808426940669929,16900.35325429566,-61.99422604213299315,22278.17909721456,-65.66635029734800335,22934.14354396293,-77.91666887111497875,13078.63219364802,-71.1456854036139814
19040.68051986665,-70.6638295575720005,23354.57937140986,-68.9551615033959988,29517.90801732076,-68.33301385844498535,14978.56473122172,-76.6189424401199798,26478.47026353486,-68.5759128876970008,20843.63069943184,-63.8291493122829931,18215.75574685451,-71.449237852202003,23899.46570240579,-63.96183162262200005,24025.37446305594,-69.37483546284298055,13403.4489982943,-79.8850878857109873
20573.6869256386,-71.9650975173630056,23654.84345326443,-63.45298047472900275,30660.83224254779,-64.4901380486410003,15162.53867485215,-66.64473553561199965,28490.56409071746,-63.1074886668009893,21456.88122095343,-61.77902274791699685,19851.86548494692,-65.312985583696985,25369.69889735237,-84.2747943200259894,25638.81336666683,-72.6953563764649854,18218.14699552179,-70.8717812767779945
21685.73581199515,-64.37300845881600235,25632.38539223663,-66.4516376433709863,31978.13134576261,-66.88304430691900375,15971.3287986281,-58.9663361450289895,28965.80994358494,-64.3472632622979856,23192.7509992761,-67.2596550783530061,21587.53393695561,-67.0775435567179838,26323.61331822226,-64.71266519957498515,25909.9964787126,-71.0112078011050014,20013.80393686493,-69.4294033614529836
22201.82053768733,-65.24061956577199315,29674.79516226925,-75.25603902640298735,32308.65652196463,-78.5317174637930006,16413.4789730607,-60.48160877113299685,30151.26816563549,-64.61849669079498405,26759.87579856902,-58.2872312035089945,21767.04263294413,-66.0699698206680066,27844.53918709626,-63.2780002436659996,26260.81996627662,-64.07481092210500125,21234.40780872493,-77.47870106353198575
22529.17490365121,-81.75808333000298915,33521.70889034029,-65.90803754780998225,34607.76472138234,-72.7502194218539838,17102.99189498227,-69.08344404177799415,30644.39643546412,-70.44679429273398315,27322.25021552067,-70.436407491343999,21967.29558786237,-59.6231346301039903,28799.76938363193,-66.750096156620003,27507.83760248367,-80.38879155542699065,25419.05811669075,-73.55180610560898885
24224.28526028618,-77.17144421447699155,33977.84897285585,-67.45581515385399005,35791.03118050767,-80.6372750092109809,18416.27825032864,-60.76244789199699875,30844.82786741346,-101.0849828956199868,28027.97661419369,-68.03506507986998005,22872.60592964781,-58.6625742234270004,29848.61054863967,-69.65706821287500335,27722.56206321804,-64.09848785229598875,28658.45623876227,-77.30483488853298
24569.84699699992,-61.51293942039200115,34587.75694836118,-68.37397799649400535,36799.74948542186,-66.50195530661500215,19546.81827795166,-69.2661411257849975,31212.32117059463,-74.5310834704989983,32128.37829951833,-64.5669308959890029,23351.60247172164,-77.6889177768260023,30571.14604016127,-65.62257427138399605,28340.69493576925,-68.64671606247699715,28909.25883522012,-64.072447111116986
25650.23487257181,-76.2750217309059903,35005.40389982258,-77.44416290850799075,37997.46316266751,-73.8856559971409863,20532.20852250221,-67.738976913398005,32846.74653958017,-67.22338039722299615,32692.70640274614,-62.74365914076300015,24263.69197245794,-66.1108553922939846,31640.6996952323,-60.77773227592300005,29440.81482951548,-65.75429937778199,30390.42542020399,-70.3642234657660023
26834.69063857882,-70.26138212133298535,35401.32803796012,-65.4717039395160041,38991.45025097071,-70.1325958690189848,21843.31398616347,-74.38595469345099755,33219.61881539363,-71.57717349497099215,32987.43258172939,-62.848527815626994,24649.83439789517,-71.7776352352569799,32754.49625154083,-68.80606924241499175,30051.21219824176,-66.0097622842479834,31143.98146022264,-77.49016760151499715
27616.32036621937,-71.74140229539298705,36670.29782325154,-64.49584485832298215,39253.82064167358,-65.0082337631359903,26246.22837958888,-63.16364170928999025,34287.19310520452,-68.2060599627440068,34202.8271335373,-59.1232457198049983,25221.38975386742,-69.13942213394199125,34644.04355327853,-67.2476186831409844,31976.29973382326,-77.5568290385859879,31877.91936141829,-64.2332494671150014
28121.51208381501,-68.4814646784279828,38307.21571421195,-69.88170742311800125,40077.98516767111,-73.95757502689298205,27538.36315488397,-63.2440284056829964,34628.49169031764,-66.5947978883099834,34512.468150125,-65.88645671795399015,26946.82177857556,-57.8295044064869896,35353.06337076361,-66.7203297290219834,32487.90852076248,-63.80967671045600275,32703.60668049304,-74.77735231431199705
28506.93030350975,-82.5839643474120063,40144.99969635251,-68.79551392577198465,43154.08255900667,-64.3635478742189944,27893.25441175274,-62.040686469489003,34881.73080998156,-70.40816709289700235,34820.76504095454,-69.28282351805898965,29266.04893867275,-67.40020488213400515,36587.09307556437,-67.01942838235399315,33033.03841791922,-66.89324512541600125,35830.12319994586,-68.02008632041099615
28722.13456839909,-82.2657090713449859,40357.48220948996,-67.52278409784599925,44434.75919955805,-68.54188574628798825,28210.09221429379,-78.93804702965300605,35613.46432057833,-70.3026086235599903,35426.98227329518,-65.8120271769469978,29900.15041960679,-61.20876777388200175,38351.63223755588,-65.4536843701309861,34005.39682425749,-66.83611006003098935,36203.43321791277,-68.4370555239789835
32657.75698667995,-93.2460559477829913,41914.73331124516,-64.8520420111649966,45182.54053160254,-85.50817804616599435,28795.05432678601,-69.4969288738369924,36308.2692435689,-62.44300942027800235,36646.55513521463,-70.17687730555698485,30471.33130748627,-66.60466409171900155,38877.02578309309,-68.5595100166640063,34901.33142205887,-75.4679816717209914,36891.55275985079,-69.55315915275198755
33006.15326420222,-73.905491268340995,43197.2350720194,-60.1662353182939993,46844.80325769922,-88.6873875348150019,30273.1608175214,-73.29765509012298675,38223.1051324208,-74.3372297301229989,37436.41009398002,-66.6466149263349903,34071.65969802295,-60.7079904491949944,40223.89268964778,-63.4964575874000016,35641.20190680834,-67.040255546802001,38208.06091289121,-66.64800184443498635
33238.73210040261,-72.1035914231700016,43608.44029954782,-72.23095021995200655,47360.48807425666,-69.8307825877369905,30631.78132578427,-67.74977379643999565,38854.11748314345,-67.766688130806983,37610.13164609339,-66.4303616323740014,37872.18463635375,-70.6297950508420056,42008.48540141317,-60.0235532825609963,37125.16226759577,-82.9663951975140034,38894.71803561385,-73.0765211092829926
33789.86125991758,-66.3022577866260006,43865.25862628958,-67.5262815323349909,47658.83856036039,-70.433660081078983,31114.77513803714,-59.92125408913899755,39116.00227309533,-60.14810491005100315,38369.11758440198,-68.83792971034199565,38071.44153239078,-63.4670936308949931,44077.42826428957,-64.6939327518790035,37315.34653296521,-67.76453749055499975,39165.46385278156,-72.30616028606900125
35303.18389956129,-68.54763465547799205,44344.23497427278,-73.71082238607198155,49454.21255505261,-67.1336154006259844,32131.88917529825,-65.7043765198079936,41504.94178841801,-67.2612605949829853,39274.43134769809,-61.9336994282689941,38787.34901719561,-66.67011749744099785,44542.53953597907,-67.0514324579980039,38055.91240211687,-65.1731158549929998,39679.36841236862,-65.67767654588899955
37288.52367654371,-68.8089378979470039,44683.67888991071,-81.97127125766300505,51153.84101651413,-79.78058867466600625,32546.03372698125,-62.29223216060400125,41991.69849044532,-68.8855976308969955,41721.26340313089,-62.6692253494539953,39133.46680507882,-61.2058497862909971,47801.59032687168,-62.5147779049430026,38603.88990623703,-70.42713629648397925,40613.83481270415,-70.3664887864109969
38565.77752484485,-67.65445933827697875,46164.74180065869,-67.3596736636829971,51902.27614043675,-66.7592327033599984,32917.38078493477,-70.45010369136298285,42932.95739033675,-64.2087991762969918,43164.90455933023,-70.32927911509398175,40375.74730085367,-66.2308830537409958,48237.32975966578,-68.02092674448198265,39825.71028355913,-78.20751522108898225,40910.86101656611,-79.44603190342098715
40467.09295307205,-74.93324089387900215,47545.67342180002,-63.7604014446360023,52753.23746289462,-80.68911182511197885,33954.73432194737,-65.63536040331399565,45348.99380834803,-74.62938659596898075,43502.42784457028,-63.61018018975200025,41194.43874195356,-68.55310050645999785,48540.08344747647,-68.08274412604100665,42432.99990687656,-65.0788927838160018,43323.21459159545,-72.15960814113100215
41350.32714388623,-63.79770504133799115,48630.92629912528,-66.8430363683459913,53113.1004475054,-80.19651542258799255,35636.60809488702,-73.1835293393669983,46012.39827730726,-63.5359758228159988,45323.98926370054,-60.1745209218720018,41634.33704926379,-67.19533336861798015,50745.19833008522,-72.11771073063798065,42982.23736604369,-66.5117137410569795,43779.10634131662,-66.5241844473879949
41941.79101412301,-74.8248323063519931,49885.95523147047,-69.91385471862199065,54398.18792451604,-81.3853487083329978,36787.36088574309,-73.3675073707839826,46387.96320353529,-60.8779273542309906,47719.52938680532,-62.3810750334450004,42414.66287092647,-64.2766940636520016,51254.00533311714,-61.32709853800399425,46944.47013998419,-66.12574015777599335,47459.51225100639,-66.0846105157689861
42803.84562524099,-77.69933552787398385,52958.70208541705,-71.6354877302590009,55945.78247708607,-73.1607388976879914,38179.05552418157,-69.48912518038298435,47365.77807192775,-68.3196585472169883,48132.68007982729,-66.03574405871799485,45699.20718679588,-61.75059426345499925,53292.05317948145,-60.53786222927799065,47495.33650098019,-68.37903552513600375,47835.54553354325,-72.06462232428398785
43916.84353354103,-78.6841108775289795,53349.21533050204,-65.133634580017002,57320.54196471536,-75.25821482343499705,39170.92042749935,-64.177831115255003,50502.41868289366,-65.5132524417279851,48416.97746808563,-68.8033396721589836,46519.21215140435,-71.72277153870800225,53966.61120955704,-67.4181074854429878,50293.50328616684,-72.6702607508329944,52128.02830175232,-70.6080385573499993
44221.86327874332,-70.88938533749899285,53806.65137690997,-64.12537153866298905,57688.66170526098,-75.4785228311759791,39843.91479447345,-63.699786840136994,50684.78583641774,-67.55542609146499415,48806.92427732614,-66.10277079607800455,47136.50399841642,-67.5777461851180019,55163.94333688835,-73.621485413317998,50651.21721335808,-69.01196997194099905,53151.1189733851,-72.1812810091570039
47165.16590218809,-75.67068966885000215,55815.40155694457,-69.9839920118429856,57908.73484193208,-71.58860489608898065,40838.93879542576,-68.47173228068697855,53413.64984363757,-65.4190040701709844,50399.07379715228,-53.7859705052619999,48322.67260058699,-70.7255937730209891,55995.54192084365,-60.3603873152000003,51895.38446317665,-71.10887102263700375,54204.19165895424,-68.15601451770498875
48376.96641754977,-67.9138541431459825,56516.18200427683,-85.16149499350800015,59687.11599944606,-79.48216968556698675,44189.28952011224,-65.57148559596498655,54230.54996409315,-75.647012006566001,53067.74152320648,-63.6293356666160006,50464.72155453952,-64.6473383313550014,56337.10579169104,-69.1105682996440008,52188.37647148289,-76.31911701751599215,54466.24572286687,-77.23748652384298885
48929.4919916285,-71.2044830394110019,57930.13951186963,-67.35592126123398735,60179.59245956748,-81.31333204826299235,44813.82589065418,-61.33454561739199535,54500.50718188519,-78.239626390643991,53857.83795697321,-63.38030905325499,51518.85071436662,-65.30361543590498725,57063.77286983369,-66.8685363320429926,52648.44695526677,-63.5741349923300018,55988.48283713072,-78.0196335262489809
49536.28583729534,-81.17062705180200035,61472.4699594745,-73.00234320583697885,60675.70191964854,-75.9741497460339869,45028.10968585748,-62.3812451031899966,59520.30489211069,-68.47386290532699585,54188.31079015766,-66.9728535692929936,52523.85216165952,-69.66350565803998025,57399.14358687535,-60.893288612524003,52940.95047061753,-70.69491398645499175,57108.735320183,-78.42303640696400155
50850.41883746965,-65.00795746593198005,62431.39228112145,-70.540406716945,61879.63727931979,-74.0392647375740008,47274.05468134816,-64.73411947125700275,61702.14563076598,-68.402552490700003,54462.60557880611,-59.50115592331599125,52902.46695624926,-66.6521153920919854,58345.33530428783,-69.0082253932999944,55143.42134097019,-63.38726792001899905,58871.26352792866,-74.34026141982599235
51108.13517273377,-76.83568730471998235,65436.46825772624,-64.6175099332230045,65639.41558472071,-71.10455084825099435,48693.63066796323,-61.9397865500369986,64982.80999332845,-73.45760125206399465,55984.86186933643,-56.4088029628340022,57431.16489931112,-82.9478024821540029,58636.86461208491,-67.42279871293800375,58548.64467093829,-73.95956334052198125,59445.67734231283,-65.74812620409898025
53899.64401027567,-79.3264692399479825,65873.6397792923,-64.7364673428610044,65943.46896629397,-67.228248648073986,49850.44231056081,-64.83123930448797955,66853.50796597117,-62.63311110127399655,56822.75416295736,-59.7104016411440026,60486.87757340919,-61.8870713362059914,59085.23427239424,-75.0788430540659985,60526.52447732799,-69.34816098044799985,59939.29296491287,-75.2520727468559866
54103.39388258109,-75.49077861651500125,66237.88352894314,-70.05143403930497905,66316.65803547749,-70.6134408170800041,51297.05164688237,-65.2554819828749826,67479.35085655319,-68.5001490941070014,58260.50864774251,-60.1910842522609924,61266.60350265895,-59.3477615973559975,59513.031425484,-63.89136453329498955,61430.94617916932,-86.004188116240982,60208.96739652122,-75.34879210112597965
54435.82976577774,-64.92252022295400565,67072.64905515266,-67.0800630059729881,67802.4530617776,-71.82225652536499155,51682.14817851536,-71.8769159057889905,67749.27711506671,-66.1170095489750051,60673.21635101768,-64.5262668239329853,63685.53532069289,-60.58847701999199825,59690.93502591536,-76.70601250682398105,63110.50444628278,-61.53909355933399155,61623.69748246996,-67.42913503793698725
56258.29734856917,-66.8952275024419973,73475.51122060498,-69.5389293974859866,68362.64068091791,-68.92071872235698005,52027.02851294956,-61.08430751886999105,70318.98293549781,-68.0879228702179941,61229.98532762625,-60.24762930619199585,64794.95087741527,-64.554997585487001,61264.40452581094,-71.0393703302469813,66437.54863369493,-83.39110214894600385,65973.05631535707,-84.7995942452020014
57850.88113639188,-74.14975154209199065,74564.5411559009,-66.5469597885689834,68942.27891987605,-70.6420470831269821,53505.64585930415,-61.2040491173319905,71836.30815276084,-89.5602323392599826,61775.15973482078,-64.88711125212199685,65334.45628277941,-71.5163798532960013,61734.15305252384,-65.652125419654993,66693.3153896615,-65.87571026899198025,68434.57026631694,-78.0884817846570056
59643.51427203539,-66.57280841202799565,75359.50691178084,-77.21203229917199415,69795.94773585157,-68.5506234269639944,56190.61131420572,-78.9083488160469809,72381.02638630845,-74.02301488696298265,62868.50162841839,-66.26763316219398785,65801.14556732969,-64.27983354612200605,63223.88278820078,-70.80423424672198935,69315.46654390688,-62.22885008694998965,68811.52473938218,-72.031275684295991
60157.88053558007,-68.43215850617698925,76503.582701849,-62.6083049619959976,70109.13642556266,-68.53784730416100485,57098.64448903435,-74.7286207657219844,73131.53135472616,-74.4548924111049926,63146.34132767972,-67.0987003171069885,66127.9724558564,-61.02678130985199775,65654.19293438292,-63.93747700960498975,70015.28050098341,-69.6888842163469914,71094.03487640313,-67.5013468146480019
60532.73090439511,-66.24540071988297975,76788.75093184427,-67.34967544938899635,70286.14618866327,-69.81066731802798105,57633.01597461219,-63.192192902911003,74347.06364339802,-67.3948792767759809,65040.42458464167,-79.9210988554679883,67323.21951925019,-63.1010493294089938,66428.0120463192,-71.7718489172700058,70875.07459380805,-73.30472022846899415,72177.35812949522,-72.86282685737498325
63094.33253719535,-73.0729397891149969,81563.80615455343,-76.08665680383199925,70855.84904775595,-81.41161255466400325,58312.20818437359,-79.2051533455749844,74742.21255768504,-66.22285733940498155,65296.73410689239,-56.70794088598799455,68281.63768309895,-72.8718626003339975,68608.32024253695,-63.44374683879499315,71269.56052982178,-71.5513069307189934,72543.50552067937,-65.1511784156229791
64241.38820522366,-76.405072599343981,83188.93187551157,-67.27307763835699435,71840.36619609022,-74.0452690994160034,58842.11026321504,-58.9633804636079899,75318.0839367467,-70.4853128555500061,68374.01712791025,-62.0088572786459903,68734.59338839332,-72.70194904252898005,68976.26984025275,-67.78380526270899485,71782.80500425685,-67.9001577557390019,72776.98254424602,-68.41024665920400565
66942.6977493714,-67.2940484689789853,84134.72777539527,-68.78850848683200035,72978.91240521337,-80.99555793198800265,59243.94492665815,-63.87034304790999755,75670.07360971887,-75.49217950811799905,68700.67852694831,-60.28234636082899535,70265.41667307735,-66.886567385713988,73646.94718206728,-61.17883691721299025,72202.35107488399,-62.60851821831700175,73278.11244235825,-74.86095160201000425
67222.08339264718,-72.3627994349539844,84521.40372909249,-67.64058105984500425,75085.60286184596,-68.11941271606099205,60344.90500734658,-67.2497250023249931,76578.39984558575,-69.1152351524449953,69174.49278652091,-60.4854924391810014,70980.53226386765,-71.1502358154019984,74519.66893273543,-67.87813665493399615,72594.80125029907,-76.30407912613699715,74171.66329894062,-69.7466203643029983
68122.55528929609,-67.42138413895600005,87782.59051802758,-61.78461077233899315,75303.580623138,-73.0871788981349935,60985.82519359203,-65.592812930273993,76771.631469572,-68.70235114189699725,70093.35393532268,-66.10749076648400525,71383.72579160036,-69.147674205460987,76514.45226056088,-75.1659190063579953,73007.44630066299,-67.6385303641249888,74369.26227695079,-78.85967356176300285
68544.45184469044,-63.9143883765780029,88158.07770433647,-63.573606755404995,75679.4452567598,-72.28235978434500425,61551.95140243489,-67.47215216867999715,78286.47009747055,-69.66056570008598185,70670.10790543464,-58.06763266808199805,71924.59022959643,-63.79497468631299725,76915.6528189304,-60.1788743257660028,74801.43940181458,-72.27344141019500485,74608.03445760877,-70.4038797030609939
70801.57292763748,-64.919568874092988,88480.05835737565,-77.0587852348340048,75856.62924956745,-64.98336784733299935,63386.23494145115,-68.1850380994479789,79491.22485062468,-62.78431777911299585,74391.66293515514,-62.527106422884003,73047.13023272773,-60.9736570008309966,77273.4642451751,-72.8331210588749795,74979.52850802813,-71.4373969022950061,75148.49326036809,-86.2687207389879798
72270.91032775493,-65.2313242474450019,89300.28530187994,-65.65988273018498925,77468.61241684095,-69.33429901265100155,65547.57365552275,-72.7840639882259948,80219.01192034764,-65.74951263430699535,75033.52540711079,-65.49782657170399585,73942.34674329797,-64.02353835014199005,78574.09828945872,-65.29385950800798335,75406.60040974684,-66.3162526226950033,76161.4014208817,-65.68046891307099565
76145.80010643171,-70.5712727207069858,89753.19889272561,-79.65393595853899415,78128.88530600562,-69.3339433971640059,66666.16755374918,-63.4534702860259895,80430.28207071163,-64.39609961164200035,75747.03601856164,-56.60748482706399875,76045.59345573691,-74.11139785487998165,78838.50950758687,-64.62482649451800375,76447.47332808291,-64.7930755727499841,77732.35805667279,-74.3101862002719995
76781.66627898291,-70.14435004622299605,91399.04474926377,-71.51628315173198265,80317.95633606006,-80.7973306029929856,67024.54081246464,-62.9680416590470028,83223.43775888936,-72.27472346909999575,78832.46685074271,-64.90957874110100055,76259.67652804122,-62.98006422875700115,79099.04850671755,-68.6204990778699935,78447.29689525108,-66.3704578234020059,78047.41536657598,-75.9761028760370035
77074.76274144975,-69.54798158319198335,92374.95326905328,-59.81318729531299965,82702.02964136353,-86.4362912049489861,68190.49783458831,-71.49316961527699705,83637.9429286629,-70.86963853244100125,79183.37710215898,-63.6812736384279956,77095.5821667423,-62.33268134754199215,80426.21921335688,-63.75588958387299935,79186.7306453306,-76.61749997335198225,78359.36451281605,-75.29802977022200105
78053.60568168867,-67.71538478743400415,94564.42267325436,-77.81748403629299535,83311.92340592539,-74.9304461274989816,68403.43208260807,-69.7741504074890028,83928.78908279873,-72.8485385412429875,80187.38883769605,-75.13446968157299435,78899.9437125473,-67.6742430957509951,81235.09960249178,-66.33574816916299685,80437.58760489787,-69.64946770502999105,78926.90769913276,-64.7636578211850063
